year,round,date,driver_id,position,points,wins
2024,17,2024-09-15,sainz,5,184.0,1
2024,17,2024-09-15,hamilton,6,166.0,2
2024,17,2024-09-15,russell,7,143.0,1
2024,17,2024-09-15,perez,8,143.0,0
2024,17,2024-09-15,alonso,9,58.0,0
2024,17,2024-09-15,stroll,10,24.0,0
2024,17,2024-09-15,hulkenberg,11,22.0,0
2024,17,2024-09-15,tsunoda,12,22.0,0
2024,17,2024-09-15,albon,13,12.0,0
2024,17,2024-09-15,ricciardo,14,12.0,0
2024,17,2024-09-15,gasly,15,8.0,0
2024,17,2024-09-15,bearman,16,7.0,0
2024,17,2024-09-15,kevin_magnussen,17,6.0,0
2024,17,2024-09-15,ocon,18,5.0,0
2024,17,2024-09-15,colapinto,19,4.0,0
2024,17,2024-09-15,zhou,20,0.0,0
2024,17,2024-09-15,sargeant,21,0.0,0
2024,17,2024-09-15,bottas,22,0.0,0
2024,18,2024-09-22,max_verstappen,1,331.0,7
2024,18,2024-09-22,norris,2,279.0,3
2024,18,2024-09-22,leclerc,3,245.0,2
2024,18,2024-09-22,piastri,4,237.0,2
2024,18,2024-09-22,sainz,5,190.0,1
2024,18,2024-09-22,hamilton,6,174.0,2
2024,18,2024-09-22,russell,7,155.0,1
2024,18,2024-09-22,perez,8,144.0,0
2024,18,2024-09-22,alonso,9,62.0,0
2024,18,2024-09-22,hulkenberg,10,24.0,0
2024,18,2024-09-22,stroll,11,24.0,0
2024,18,2024-09-22,tsunoda,12,22.0,0
2024,18,2024-09-22,albon,13,12.0,0
2024,18,2024-09-22,ricciardo,14,12.0,0
2024,18,2024-09-22,gasly,15,8.0,0
2024,18,2024-09-22,bearman,16,7.0,0
2024,18,2024-09-22,kevin_magnussen,17,6.0,0
2024,18,2024-09-22,ocon,18,5.0,0
2024,18,2024-09-22,colapinto,19,4.0,0
2024,18,2024-09-22,zhou,20,0.0,0
2024,18,2024-09-22,sargeant,21,0.0,0
2024,18,2024-09-22,bottas,22,0.0,0
2024,19,2024-10-20,max_verstappen,1,354.0,7
2024,19,2024-10-20,norris,2,297.0,3
2024,19,2024-10-20,leclerc,3,275.0,3
2024,19,2024-10-20,piastri,4,247.0,2
2024,19,2024-10-20,sainz,5,215.0,1
2024,19,2024-10-20,hamilton,6,177.0,2
2024,19,2024-10-20,russell,7,167.0,1
2024,19,2024-10-20,perez,8,150.0,0
2024,19,2024-10-20,alonso,9,62.0,0
2024,19,2024-10-20,hulkenberg,10,29.0,0
2024,19,2024-10-20,stroll,11,24.0,0
2024,19,2024-10-20,tsunoda,12,22.0,0
2024,19,2024-10-20,albon,13,12.0,0
2024,19,2024-10-20,ricciardo,14,12.0,0
2024,19,2024-10-20,kevin_magnussen,15,8.0,0
2024,19,2024-10-20,gasly,16,8.0,0
2024,19,2024-10-20,bearman,17,7.0,0
2024,19,2024-10-20,colapinto,18,5.0,0
2024,19,2024-10-20,ocon,19,5.0,0
2024,19,2024-10-20,lawson,20,2.0,0
2024,19,2024-10-20,zhou,21,0.0,0
2024,19,2024-10-20,sargeant,22,0.0,0
2024,19,2024-10-20,bottas,23,0.0,0
2024,20,2024-10-27,max_verstappen,1,362.0,7
2024,20,2024-10-27,norris,2,315.0,3
2024,20,2024-10-27,leclerc,3,291.0,3
2024,20,2024-10-27,piastri,4,251.0,2
2024,20,2024-10-27,sainz,5,240.0,2
2024,20,2024-10-27,hamilton,6,189.0,2
2024,20,2024-10-27,russell,7,177.0,1
2024,20,2024-10-27,perez,8,150.0,0
2024,20,2024-10-27,alonso,9,62.0,0
2024,20,2024-10-27,hulkenberg,10,31.0,0
2024,20,2024-10-27,stroll,11,24.0,0
2024,20,2024-10-27,tsunoda,12,22.0,0
2024,20,2024-10-27,kevin_magnussen,13,14.0,0
2024,20,2024-10-27,albon,14,12.0,0
2024,20,2024-10-27,ricciardo,15,12.0,0
2024,20,2024-10-27,gasly,16,9.0,0
2024,20,2024-10-27,bearman,17,7.0,0
2024,20,2024-10-27,colapinto,18,5.0,0
2024,20,2024-10-27,ocon,19,5.0,0
2024,20,2024-10-27,lawson,20,2.0,0
2024,20,2024-10-27,zhou,21,0.0,0
2024,20,2024-10-27,sargeant,22,0.0,0
2024,20,2024-10-27,bottas,23,0.0,0
2024,21,2024-11-03,max_verstappen,1,393.0,8
2024,21,2024-11-03,norris,2,331.0,3
2024,21,2024-11-03,leclerc,3,307.0,3
2024,21,2024-11-03,piastri,4,262.0,2
2024,21,2024-11-03,sainz,5,244.0,2
2024,21,2024-11-03,russell,6,192.0,1
2024,21,2024-11-03,hamilton,7,190.0,2
2024,21,2024-11-03,perez,8,151.0,0
2024,21,2024-11-03,alonso,9,62.0,0
2024,21,2024-11-03,hulkenberg,10,31.0,0
2024,21,2024-11-03,tsunoda,11,28.0,0
2024,21,2024-11-03,gasly,12,26.0,0
2024,21,2024-11-03,stroll,13,24.0,0
2024,21,2024-11-03,ocon,14,23.0,0
2024,21,2024-11-03,kevin_magnussen,15,14.0,0
2024,21,2024-11-03,albon,16,12.0,0
2024,21,2024-11-03,ricciardo,17,12.0,0
2024,21,2024-11-03,bearman,18,7.0,0
2024,21,2024-11-03,colapinto,19,5.0,0
2024,21,2024-11-03,lawson,20,4.0,0
2024,21,2024-11-03,zhou,21,0.0,0
2024,21,2024-11-03,sargeant,22,0.0,0
2024,21,2024-11-03,bottas,23,0.0,0
2024,22,2024-11-23,max_verstappen,1,403.0,8
2024,22,2024-11-23,norris,2,340.0,3
2024,22,2024-11-23,leclerc,3,319.0,3
2024,22,2024-11-23,piastri,4,268.0,2
2024,22,2024-11-23,sainz,5,259.0,2
2024,22,2024-11-23,russell,6,217.0,2
2024,22,2024-11-23,hamilton,7,208.0,2
2024,22,2024-11-23,perez,8,152.0,0
2024,22,2024-11-23,alonso,9,62.0,0
2024,22,2024-11-23,hulkenberg,10,35.0,0
2024,22,2024-11-23,tsunoda,11,30.0,0
2024,22,2024-11-23,gasly,12,26.0,0
2024,22,2024-11-23,stroll,13,24.0,0
2024,22,2024-11-23,ocon,14,23.0,0
2024,22,2024-11-23,kevin_magnussen,15,14.0,0
2024,22,2024-11-23,albon,16,12.0,0
2024,22,2024-11-23,ricciardo,17,12.0,0
2024,22,2024-11-23,bearman,18,7.0,0
2024,22,2024-11-23,colapinto,19,5.0,0
2024,22,2024-11-23,lawson,20,4.0,0
2024,22,2024-11-23,zhou,21,0.0,0
2024,22,2024-11-23,sargeant,22,0.0,0
2024,22,2024-11-23,bottas,23,0.0,0
2024,23,2024-12-01,max_verstappen,1,429.0,9
2024,23,2024-12-01,norris,2,349.0,3
2024,23,2024-12-01,leclerc,3,341.0,3
2024,23,2024-12-01,piastri,4,291.0,2
2024,23,2024-12-01,sainz,5,272.0,2
2024,23,2024-12-01,russell,6,235.0,2
2024,23,2024-12-01,hamilton,7,211.0,2
2024,23,2024-12-01,perez,8,152.0,0
2024,23,2024-12-01,alonso,9,68.0,0
2024,23,2024-12-01,hulkenberg,10,37.0,0
2024,23,2024-12-01,gasly,11,36.0,0
2024,23,2024-12-01,tsunoda,12,30.0,0
2024,23,2024-12-01,stroll,13,24.0,0
2024,23,2024-12-01,ocon,14,23.0,0
2024,23,2024-12-01,kevin_magnussen,15,16.0,0
2024,23,2024-12-01,albon,16,12.0,0
2024,23,2024-12-01,ricciardo,17,12.0,0
2024,23,2024-12-01,bearman,18,7.0,0
2024,23,2024-12-01,colapinto,19,5.0,0
2024,23,2024-12-01,zhou,20,4.0,0
2024,23,2024-12-01,lawson,21,4.0,0
2024,23,2024-12-01,bottas,22,0.0,0
2024,23,2024-12-01,sargeant,23,0.0,0
2024,24,2024-12-08,max_verstappen,1,437.0,9
2024,24,2024-12-08,norris,2,374.0,4
2024,24,2024-12-08,leclerc,3,356.0,3
2024,24,2024-12-08,piastri,4,292.0,2
2024,24,2024-12-08,sainz,5,290.0,2
2024,24,2024-12-08,russell,6,245.0,2
2024,24,2024-12-08,hamilton,7,223.0,2
2024,24,2024-12-08,perez,8,152.0,0
2024,24,2024-12-08,alonso,9,70.0,0
2024,24,2024-12-08,gasly,10,42.0,0
2024,24,2024-12-08,hulkenberg,11,41.0,0
2024,24,2024-12-08,tsunoda,12,30.0,0
2024,24,2024-12-08,stroll,13,24.0,0
2024,24,2024-12-08,ocon,14,23.0,0
2024,24,2024-12-08,kevin_magnussen,15,16.0,0
2024,24,2024-12-08,albon,16,12.0,0
2024,24,2024-12-08,ricciardo,17,12.0,0
2024,24,2024-12-08,bearman,18,7.0,0
2024,24,2024-12-08,colapinto,19,5.0,0
2024,24,2024-12-08,zhou,20,4.0,0
2024,24,2024-12-08,lawson,21,4.0,0
2024,24,2024-12-08,bottas,22,0.0,0
2024,24,2024-12-08,sargeant,23,0.0,0
2024,24,2024-12-08,doohan,24,0.0,0
2025,1,2025-03-16,norris,1,25.0,1
2025,1,2025-03-16,max_verstappen,2,18.0,0
2025,1,2025-03-16,russell,3,15.0,0
2025,1,2025-03-16,antonelli,4,12.0,0
2025,1,2025-03-16,albon,5,10.0,0
2025,1,2025-03-16,stroll,6,8.0,0
2025,1,2025-03-16,hulkenberg,7,6.0,0
2025,1,2025-03-16,leclerc,8,4.0,0
2025,1,2025-03-16,piastri,9,2.0,0
2025,1,2025-03-16,hamilton,10,1.0,0
2025,1,2025-03-16,gasly,11,0.0,0
2025,1,2025-03-16,tsunoda,12,0.0,0
2025,1,2025-03-16,ocon,13,0.0,0
2025,1,2025-03-16,bearman,14,0.0,0
2025,1,2025-03-16,lawson,-,0.0,0
2025,1,2025-03-16,bortoleto,-,0.0,0
2025,1,2025-03-16,alonso,-,0.0,0
2025,1,2025-03-16,sainz,-,0.0,0
2025,1,2025-03-16,doohan,-,0.0,0
2025,1,2025-03-16,hadjar,-,0.0,0
2025,2,2025-03-23,norris,1,44.0,1
2025,2,2025-03-23,max_verstappen,2,36.0,0
2025,2,2025-03-23,russell,3,35.0,0
2025,2,2025-03-23,piastri,4,34.0,1
2025,2,2025-03-23,antonelli,5,22.0,0
2025,2,2025-03-23,albon,6,16.0,0
2025,2,2025-03-23,ocon,7,10.0,0
2025,2,2025-03-23,stroll,8,10.0,0
2025,2,2025-03-23,hamilton,9,9.0,0
2025,2,2025-03-23,leclerc,10,8.0,0
2025,2,2025-03-23,hulkenberg,11,6.0,0
2025,2,2025-03-23,bearman,12,4.0,0
2025,2,2025-03-23,tsunoda,13,3.0,0
2025,2,2025-03-23,sainz,14,1.0,0
2025,2,2025-03-23,gasly,15,0.0,0
2025,2,2025-03-23,hadjar,16,0.0,0
2025,2,2025-03-23,lawson,17,0.0,0
2025,2,2025-03-23,doohan,18,0.0,0
2025,2,2025-03-23,bortoleto,19,0.0,0
2025,2,2025-03-23,alonso,-,0.0,0
2025,3,2025-04-06,norris,1,62.0,1
2025,3,2025-04-06,max_verstappen,2,61.0,1
2025,3,2025-04-06,piastri,3,49.0,1
2025,3,2025-04-06,russell,4,45.0,0
2025,3,2025-04-06,antonelli,5,30.0,0
2025,3,2025-04-06,leclerc,6,20.0,0
2025,3,2025-04-06,albon,7,18.0,0
2025,3,2025-04-06,hamilton,8,15.0,0
2025,3,2025-04-06,ocon,9,10.0,0
2025,3,2025-04-06,stroll,10,10.0,0
2025,3,2025-04-06,hulkenberg,11,6.0,0
2025,3,2025-04-06,bearman,12,5.0,0
2025,3,2025-04-06,hadjar,13,4.0,0
2025,3,2025-04-06,tsunoda,14,3.0,0
2025,3,2025-04-06,sainz,15,1.0,0
2025,3,2025-04-06,gasly,16,0.0,0
2025,3,2025-04-06,alonso,17,0.0,0
2025,3,2025-04-06,lawson,18,0.0,0
2025,3,2025-04-06,doohan,19,0.0,0
2025,3,2025-04-06,bortoleto,20,0.0,0
2025,4,2025-04-13,norris,1,77.0,1
2025,4,2025-04-13,piastri,2,74.0,2
2025,4,2025-04-13,max_verstappen,3,69.0,1
2025,4,2025-04-13,russell,4,63.0,0
2025,4,2025-04-13,leclerc,5,32.0,0
2025,4,2025-04-13,antonelli,6,30.0,0
2025,4,2025-04-13,hamilton,7,25.0,0
2025,4,2025-04-13,albon,8,18.0,0
2025,4,2025-04-13,ocon,9,14.0,0
2025,4,2025-04-13,stroll,10,10.0,0
2025,4,2025-04-13,gasly,11,6.0,0
2025,4,2025-04-13,hulkenberg,12,6.0,0
2025,4,2025-04-13,bearman,13,6.0,0
2025,4,2025-04-13,tsunoda,14,5.0,0
2025,4,2025-04-13,hadjar,15,4.0,0
2025,4,2025-04-13,sainz,16,1.0,0
2025,4,2025-04-13,alonso,17,0.0,0
2025,4,2025-04-13,lawson,18,0.0,0
2025,4,2025-04-13,doohan,19,0.0,0
2025,4,2025-04-13,bortoleto,20,0.0,0
2025,5,2025-04-20,piastri,1,99.0,3
2025,5,2025-04-20,norris,2,89.0,1
2025,5,2025-04-20,max_verstappen,3,87.0,1
2025,5,2025-04-20,russell,4,73.0,0
2025,5,2025-04-20,leclerc,5,47.0,0
2025,5,2025-04-20,antonelli,6,38.0,0
2025,5,2025-04-20,hamilton,7,31.0,0
2025,5,2025-04-20,albon,8,20.0,0
2025,5,2025-04-20,ocon,9,14.0,0
2025,5,2025-04-20,stroll,10,10.0,0
2025,5,2025-04-20,gasly,11,6.0,0
2025,5,2025-04-20,hulkenberg,12,6.0,0
2025,5,2025-04-20,bearman,13,6.0,0
2025,5,2025-04-20,hadjar,14,5.0,0
2025,5,2025-04-20,sainz,15,5.0,0
2025,5,2025-04-20,tsunoda,16,5.0,0
2025,5,2025-04-20,alonso,17,0.0,0
2025,5,2025-04-20,lawson,18,0.0,0
2025,5,2025-04-20,doohan,19,0.0,0
2025,5,2025-04-20,bortoleto,20,0.0,0
2025,6,2025-05-04,piastri,1,131.0,4
2025,6,2025-05-04,norris,2,115.0,1
2025,6,2025-05-04,max_verstappen,3,99.0,1
2025,6,2025-05-04,russell,4,93.0,0
2025,6,2025-05-04,leclerc,5,53.0,0
2025,6,2025-05-04,antonelli,6,48.0,0
2025,6,2025-05-04,hamilton,7,41.0,0
2025,6,2025-05-04,albon,8,30.0,0
2025,6,2025-05-04,ocon,9,14.0,0
2025,6,2025-05-04,stroll,10,14.0,0
2025,6,2025-05-04,tsunoda,11,9.0,0
2025,6,2025-05-04,gasly,12,7.0,0
2025,6,2025-05-04,sainz,13,7.0,0
2025,6,2025-05-04,hulkenberg,14,6.0,0
2025,6,2025-05-04,bearman,15,6.0,0
2025,6,2025-05-04,hadjar,16,5.0,0
2025,6,2025-05-04,alonso,17,0.0,0
2025,6,2025-05-04,lawson,18,0.0,0
2025,6,2025-05-04,doohan,19,0.0,0
2025,6,2025-05-04,bortoleto,20,0.0,0
2025,9,2025-06-01,piastri,1,186.0,5
2025,9,2025-06-01,norris,2,176.0,2
2025,9,2025-06-01,max_verstappen,3,137.0,2
2025,9,2025-06-01,russell,4,111.0,0
2025,9,2025-06-01,leclerc,5,94.0,0
2025,9,2025-06-01,hamilton,6,71.0,0
2025,9,2025-06-01,antonelli,7,48.0,0
2025,9,2025-06-01,albon,8,42.0,0
2025,9,2025-06-01,hadjar,9,21.0,0
2025,9,2025-06-01,ocon,10,20.0,0
2025,9,2025-06-01,hulkenberg,11,16.0,0
2025,9,2025-06-01,stroll,12,14.0,0
2025,9,2025-06-01,sainz,13,12.0,0
2025,9,2025-06-01,gasly,14,11.0,0
2025,9,2025-06-01,tsunoda,15,10.0,0
2025,9,2025-06-01,bearman,16,6.0,0
2025,9,2025-06-01,lawson,17,4.0,0
2025,9,2025-06-01,alonso,18,2.0,0
2025,9,2025-06-01,bortoleto,19,0.0,0
2025,9,2025-06-01,doohan,20,0.0,0
2025,9,2025-06-01,colapinto,21,0.0,0
2025,10,2025-06-15,piastri,1,198.0,5
2025,10,2025-06-15,norris,2,176.0,2
2025,10,2025-06-15,max_verstappen,3,155.0,2
2025,10,2025-06-15,russell,4,136.0,1
2025,10,2025-06-15,leclerc,5,104.0,0
2025,10,2025-06-15,hamilton,6,79.0,0
2025,10,2025-06-15,antonelli,7,63.0,0
2025,10,2025-06-15,albon,8,42.0,0
2025,10,2025-06-15,ocon,9,22.0,0
2025,10,2025-06-15,hadjar,10,21.0,0
2025,10,2025-06-15,hulkenberg,11,20.0,0
2025,10,2025-06-15,stroll,12,14.0,0
2025,10,2025-06-15,sainz,13,13.0,0
2025,10,2025-06-15,gasly,14,11.0,0
2025,10,2025-06-15,tsunoda,15,10.0,0
2025,10,2025-06-15,alonso,16,8.0,0
2025,10,2025-06-15,bearman,17,6.0,0
2025,10,2025-06-15,lawson,18,4.0,0
2025,10,2025-06-15,bortoleto,19,0.0,0
2025,10,2025-06-15,colapinto,20,0.0,0
2025,10,2025-06-15,doohan,21,0.0,0
2025,11,2025-06-29,piastri,1,216.0,5
2025,11,2025-06-29,norris,2,201.0,3
2025,11,2025-06-29,max_verstappen,3,155.0,2
2025,11,2025-06-29,russell,4,146.0,1
2025,11,2025-06-29,leclerc,5,119.0,0
2025,11,2025-06-29,hamilton,6,91.0,0
2025,11,2025-06-29,antonelli,7,63.0,0
2025,11,2025-06-29,albon,8,42.0,0
2025,11,2025-06-29,ocon,9,23.0,0
2025,11,2025-06-29,hulkenberg,10,22.0,0
2025,11,2025-06-29,hadjar,11,21.0,0
2025,11,2025-06-29,stroll,12,14.0,0
2025,11,2025-06-29,alonso,13,14.0,0
2025,11,2025-06-29,sainz,14,13.0,0
2025,11,2025-06-29,lawson,15,12.0,0
2025,11,2025-06-29,gasly,16,11.0,0
2025,11,2025-06-29,tsunoda,17,10.0,0
2025,11,2025-06-29,bearman,18,6.0,0
2025,11,2025-06-29,bortoleto,19,4.0,0
2025,11,2025-06-29,colapinto,20,0.0,0
2025,11,2025-06-29,doohan,21,0.0,0
2025,12,2025-07-06,piastri,1,234.0,5
2025,12,2025-07-06,norris,2,226.0,4
2025,12,2025-07-06,max_verstappen,3,165.0,2
2025,12,2025-07-06,russell,4,147.0,1
2025,12,2025-07-06,leclerc,5,119.0,0
2025,12,2025-07-06,hamilton,6,103.0,0
2025,12,2025-07-06,antonelli,7,63.0,0
2025,12,2025-07-06,albon,8,46.0,0
2025,12,2025-07-06,hulkenberg,9,37.0,0
2025,12,2025-07-06,ocon,10,23.0,0
2025,12,2025-07-06,hadjar,11,21.0,0
2025,12,2025-07-06,stroll,12,20.0,0
2025,12,2025-07-06,gasly,13,19.0,0
2025,12,2025-07-06,alonso,14,16.0,0
2025,12,2025-07-06,sainz,15,13.0,0
2025,12,2025-07-06,lawson,16,12.0,0
2025,12,2025-07-06,tsunoda,17,10.0,0
2025,12,2025-07-06,bearman,18,6.0,0
2025,12,2025-07-06,bortoleto,19,4.0,0
2025,12,2025-07-06,colapinto,20,0.0,0
2025,12,2025-07-06,doohan,21,0.0,0
2025,13,2025-07-27,piastri,1,266.0,6
2025,13,2025-07-27,norris,2,250.0,4
2025,13,2025-07-27,max_verstappen,3,185.0,2
2025,13,2025-07-27,russell,4,157.0,1
2025,13,2025-07-27,leclerc,5,139.0,0
2025,13,2025-07-27,hamilton,6,109.0,0
2025,13,2025-07-27,antonelli,7,63.0,0
2025,13,2025-07-27,albon,8,54.0,0
2025,13,2025-07-27,hulkenberg,9,37.0,0
2025,13,2025-07-27,ocon,10,27.0,0
2025,13,2025-07-27,hadjar,11,22.0,0
2025,13,2025-07-27,gasly,12,20.0,0
2025,13,2025-07-27,stroll,13,20.0,0
2025,13,2025-07-27,lawson,14,16.0,0
2025,13,2025-07-27,alonso,15,16.0,0
2025,13,2025-07-27,sainz,16,16.0,0
2025,13,2025-07-27,tsunoda,17,10.0,0
2025,13,2025-07-27,bearman,18,8.0,0
2025,13,2025-07-27,bortoleto,19,6.0,0
2025,13,2025-07-27,colapinto,20,0.0,0
2025,13,2025-07-27,doohan,21,0.0,0
2025,14,2025-08-03,piastri,1,284.0,6
2025,14,2025-08-03,norris,2,275.0,5
2025,14,2025-08-03,max_verstappen,3,187.0,2
2025,14,2025-08-03,russell,4,172.0,1
2025,14,2025-08-03,leclerc,5,151.0,0
2025,14,2025-08-03,hamilton,6,109.0,0
2025,14,2025-08-03,antonelli,7,64.0,0
2025,14,2025-08-03,albon,8,54.0,0
2025,14,2025-08-03,hulkenberg,9,37.0,0
2025,14,2025-08-03,ocon,10,27.0,0
2025,14,2025-08-03,alonso,11,26.0,0
2025,14,2025-08-03,stroll,12,26.0,0
2025,14,2025-08-03,hadjar,13,22.0,0
2025,14,2025-08-03,gasly,14,20.0,0
2025,14,2025-08-03,lawson,15,20.0,0
2025,14,2025-08-03,sainz,16,16.0,0
2025,14,2025-08-03,bortoleto,17,14.0,0
2025,14,2025-08-03,tsunoda,18,10.0,0
2025,14,2025-08-03,bearman,19,8.0,0
2025,14,2025-08-03,colapinto,20,0.0,0
2025,14,2025-08-03,doohan,21,0.0,0
2025,15,2025-08-31,piastri,1,309.0,7
2025,15,2025-08-31,norris,2,275.0,5
2025,15,2025-08-31,max_verstappen,3,205.0,2
2025,15,2025-08-31,russell,4,184.0,1
2025,15,2025-08-31,leclerc,5,151.0,0
2025,15,2025-08-31,hamilton,6,109.0,0
2025,15,2025-08-31,antonelli,7,64.0,0
2025,15,2025-08-31,albon,8,64.0,0
2025,15,2025-08-31,hulkenberg,9,37.0,0
2025,15,2025-08-31,hadjar,10,37.0,0
2025,15,2025-08-31,stroll,11,32.0,0
2025,15,2025-08-31,alonso,12,30.0,0
2025,15,2025-08-31,ocon,13,28.0,0
2025,15,2025-08-31,gasly,14,20.0,0
2025,15,2025-08-31,lawson,15,20.0,0
2025,15,2025-08-31,bearman,16,16.0,0
2025,15,2025-08-31,sainz,17,16.0,0
2025,15,2025-08-31,bortoleto,18,14.0,0
2025,15,2025-08-31,tsunoda,19,12.0,0
2025,15,2025-08-31,colapinto,20,0.0,0
2025,15,2025-08-31,doohan,21,0.0,0
2025,16,2025-09-07,piastri,1,324.0,7
2025,16,2025-09-07,norris,2,293.0,5
2025,16,2025-09-07,max_verstappen,3,230.0,3
2025,16,2025-09-07,russell,4,194.0,1
2025,16,2025-09-07,leclerc,5,163.0,0
2025,16,2025-09-07,hamilton,6,117.0,0
2025,16,2025-09-07,albon,7,70.0,0
2025,16,2025-09-07,antonelli,8,66.0,0
2025,16,2025-09-07,hadjar,9,38.0,0
2025,16,2025-09-07,hulkenberg,10,37.0,0
2025,16,2025-09-07,stroll,11,32.0,0
2025,16,2025-09-07,alonso,12,30.0,0
2025,16,2025-09-07,ocon,13,28.0,0
2025,16,2025-09-07,gasly,14,20.0,0
2025,16,2025-09-07,lawson,15,20.0,0
2025,16,2025-09-07,bortoleto,16,18.0,0
2025,16,2025-09-07,bearman,17,16.0,0
2025,16,2025-09-07,sainz,18,16.0,0
2025,16,2025-09-07,tsunoda,19,12.0,0
2025,16,2025-09-07,colapinto,20,0.0,0
2025,16,2025-09-07,doohan,21,0.0,0
2025,17,2025-09-21,piastri,1,324.0,7
2025,17,2025-09-21,norris,2,299.0,5
2025,17,2025-09-21,max_verstappen,3,255.0,4
2025,17,2025-09-21,russell,4,212.0,1
2025,17,2025-09-21,leclerc,5,165.0,0
2025,17,2025-09-21,hamilton,6,121.0,0
2025,17,2025-09-21,antonelli,7,78.0,0
2025,17,2025-09-21,albon,8,70.0,0
2025,17,2025-09-21,hadjar,9,39.0,0
2025,17,2025-09-21,hulkenberg,10,37.0,0
2025,17,2025-09-21,stroll,11,32.0,0
2025,17,2025-09-21,sainz,12,31.0,0
2025,17,2025-09-21,lawson,13,30.0,0
2025,17,2025-09-21,alonso,14,30.0,0
2025,17,2025-09-21,ocon,15,28.0,0
2025,17,2025-09-21,gasly,16,20.0,0
2025,17,2025-09-21,tsunoda,17,20.0,0
2025,17,2025-09-21,bortoleto,18,18.0,0
2025,17,2025-09-21,bearman,19,16.0,0
2025,17,2025-09-21,colapinto,20,0.0,0
2025,17,2025-09-21,doohan,21,0.0,0
2025,18,2025-10-05,piastri,1,336.0,7
2025,18,2025-10-05,norris,2,314.0,5
2025,18,2025-10-05,max_verstappen,3,273.0,4
2025,18,2025-10-05,russell,4,237.0,2
2025,18,2025-10-05,leclerc,5,173.0,0
2025,18,2025-10-05,hamilton,6,125.0,0
2025,18,2025-10-05,antonelli,7,88.0,0
2025,18,2025-10-05,albon,8,70.0,0
2025,18,2025-10-05,hadjar,9,39.0,0
2025,18,2025-10-05,hulkenberg,10,37.0,0
2025,18,2025-10-05,alonso,11,36.0,0
2025,18,2025-10-05,sainz,12,32.0,0
2025,18,2025-10-05,stroll,13,32.0,0
2025,18,2025-10-05,lawson,14,30.0,0
2025,18,2025-10-05,ocon,15,28.0,0
2025,18,2025-10-05,gasly,16,20.0,0
2025,18,2025-10-05,tsunoda,17,20.0,0
2025,18,2025-10-05,bortoleto,18,18.0,0
2025,18,2025-10-05,bearman,19,18.0,0
2025,18,2025-10-05,colapinto,20,0.0,0
2025,18,2025-10-05,doohan,21,0.0,0
2025,19,2025-10-19,piastri,1,346.0,7
2025,19,2025-10-19,norris,2,332.0,5
2025,19,2025-10-19,max_verstappen,3,306.0,5
2025,19,2025-10-19,russell,4,252.0,2
2025,19,2025-10-19,leclerc,5,192.0,0
2025,19,2025-10-19,hamilton,6,142.0,0
2025,19,2025-10-19,antonelli,7,89.0,0
2025,19,2025-10-19,albon,8,73.0,0
2025,19,2025-10-19,hulkenberg,9,41.0,0
2025,19,2025-10-19,hadjar,10,39.0,0
2025,19,2025-10-19,sainz,11,38.0,0
2025,19,2025-10-19,alonso,12,37.0,0
2025,19,2025-10-19,stroll,13,32.0,0
2025,19,2025-10-19,lawson,14,30.0,0
2025,19,2025-10-19,ocon,15,28.0,0
2025,19,2025-10-19,tsunoda,16,28.0,0
2025,19,2025-10-19,gasly,17,20.0,0
2025,19,2025-10-19,bearman,18,20.0,0
2025,19,2025-10-19,bortoleto,19,18.0,0
2025,19,2025-10-19,colapinto,20,0.0,0
2025,19,2025-10-19,doohan,21,0.0,0
2025,20,2025-10-26,norris,1,357.0,6
2025,20,2025-10-26,piastri,2,356.0,7
2025,20,2025-10-26,max_verstappen,3,321.0,5
2025,20,2025-10-26,russell,4,258.0,2
2025,20,2025-10-26,leclerc,5,210.0,0
2025,20,2025-10-26,hamilton,6,146.0,0
2025,20,2025-10-26,antonelli,7,97.0,0
2025,20,2025-10-26,albon,8,73.0,0
2025,20,2025-10-26,hulkenberg,9,41.0,0
2025,20,2025-10-26,hadjar,10,39.0,0
2025,20,2025-10-26,sainz,11,38.0,0
2025,20,2025-10-26,alonso,12,37.0,0
2025,20,2025-10-26,bearman,13,32.0,0
2025,20,2025-10-26,stroll,14,32.0,0
2025,20,2025-10-26,lawson,15,30.0,0
2025,20,2025-10-26,ocon,16,30.0,0
2025,20,2025-10-26,tsunoda,17,28.0,0
2025,20,2025-10-26,gasly,18,20.0,0
2025,20,2025-10-26,bortoleto,19,19.0,0
2025,20,2025-10-26,colapinto,20,0.0,0
2025,20,2025-10-26,doohan,21,0.0,0
2025,21,2025-11-09,norris,1,390.0,7
2025,21,2025-11-09,piastri,2,366.0,7
2025,21,2025-11-09,max_verstappen,3,341.0,5
2025,21,2025-11-09,russell,4,276.0,2
2025,21,2025-11-09,leclerc,5,214.0,0
2025,21,2025-11-09,hamilton,6,148.0,0
2025,21,2025-11-09,antonelli,7,122.0,0
2025,21,2025-11-09,albon,8,73.0,0
2025,21,2025-11-09,hulkenberg,9,43.0,0
2025,21,2025-11-09,hadjar,10,43.0,0
2025,21,2025-11-09,bearman,11,40.0,0
2025,21,2025-11-09,alonso,12,40.0,0
2025,21,2025-11-09,sainz,13,38.0,0
2025,21,2025-11-09,lawson,14,36.0,0
2025,21,2025-11-09,stroll,15,32.0,0
2025,21,2025-11-09,ocon,16,30.0,0
2025,21,2025-11-09,tsunoda,17,28.0,0
