year,round,race_name,driver_id,constructor_id,podium_finish,grid_position,quali_position,driver_points_before_race,driver_wins_before_race,driver_avg_finish_last_3,driver_finish_volatility,driver_avg_finish_at_track,constructor_points_before_race,constructor_championship_position,circuit_id,overtaking_difficulty,grid_x_overtaking,driver_recovery_ability,recovery_opportunity,team_form_last_3,team_momentum,chaos_potential,strategic_team
2021,13,Dutch Grand Prix,max_verstappen,red_bull,1,1,1.0,199.5,6.0,10.0,8.354639429682168,12.0,303.5,2.0,zandvoort,4.0,4.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,hamilton,mercedes,1,2,2.0,202.5,4.0,2.0,1.1401754250991378,12.0,310.5,1.0,zandvoort,4.0,8.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,bottas,mercedes,1,3,3.0,108.0,0.0,10.333333333333334,6.379655163094633,12.0,310.5,1.0,zandvoort,4.0,12.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,gasly,alphatauri,0,4,4.0,54.0,0.0,7.333333333333333,5.974947698515865,12.0,72.0,6.0,zandvoort,4.0,16.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,leclerc,ferrari,0,5,5.0,82.0,0.0,9.333333333333334,5.813776741499456,12.0,165.5,4.0,zandvoort,4.0,20.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,alonso,alpine,0,9,9.0,38.0,0.0,7.333333333333333,2.7748873851023204,12.0,80.0,5.0,zandvoort,4.0,36.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,sainz,ferrari,0,6,6.0,83.5,0.0,6.333333333333333,2.549509756796396,12.0,165.5,4.0,zandvoort,4.0,24.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,perez,red_bull,0,0,16.0,104.0,1.0,17.333333333333332,6.877499545619759,12.0,303.5,2.0,zandvoort,4.0,0.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,ocon,alpine,0,8,8.0,42.0,1.0,5.666666666666667,7.19027120489902,12.0,80.0,5.0,zandvoort,4.0,32.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,norris,mclaren,0,13,13.0,113.0,0.0,11.0,5.805170109479996,12.0,169.0,3.0,zandvoort,4.0,52.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,ricciardo,mclaren,0,10,10.0,56.0,0.0,6.666666666666667,3.872983346207417,12.0,169.0,3.0,zandvoort,4.0,40.0,0,0,12,0,0,1
2021,13,Dutch Grand Prix,stroll,aston_martin,0,12,12.0,18.0,0.0,15.666666666666666,5.770615218501402,12.0,53.0,7.0,zandvoort,4.0,48.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,vettel,aston_martin,0,15,17.0,35.0,0.0,14.666666666666666,6.188699378706327,12.0,53.0,7.0,zandvoort,4.0,60.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,giovinazzi,alfa,0,7,7.0,1.0,0.0,13.0,0.8944271909999193,12.0,3.0,9.0,zandvoort,4.0,28.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,kubica,alfa,0,16,18.0,0.0,0.0,18.0,1.303840481040529,12.0,3.0,9.0,zandvoort,4.0,64.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,latifi,williams,0,0,14.0,7.0,0.0,10.0,4.39317652729776,12.0,20.0,8.0,zandvoort,4.0,0.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,russell,williams,0,11,11.0,13.0,0.0,7.333333333333333,6.188699378706321,12.0,20.0,8.0,zandvoort,4.0,44.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,mick_schumacher,haas,0,17,19.0,0.0,0.0,15.333333333333334,2.4494897427831783,12.0,0.0,10.0,zandvoort,4.0,68.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,tsunoda,alphatauri,0,14,15.0,18.0,0.0,10.333333333333334,3.2863353450309964,12.0,72.0,6.0,zandvoort,4.0,56.0,0,0,12,0,0,0
2021,13,Dutch Grand Prix,mazepin,haas,0,18,20.0,0.0,0.0,16.0,1.8708286933869696,12.0,0.0,10.0,zandvoort,4.0,72.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,ricciardo,mclaren,1,2,5.0,56.0,0.0,8.666666666666666,3.2863353450309964,9.0,170.0,4.0,monza,2.0,4.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,norris,mclaren,1,3,4.0,114.0,0.0,13.0,5.540758070878026,7.0,170.0,4.0,monza,2.0,6.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,bottas,mercedes,1,19,1.0,123.0,0.0,10.333333333333334,6.379655163094633,3.333333333333333,344.5,1.0,monza,2.0,38.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,leclerc,ferrari,0,5,8.0,92.0,0.0,10.333333333333334,6.016643582596533,10.0,181.5,3.0,monza,2.0,10.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,perez,red_bull,0,8,9.0,108.0,1.0,14.666666666666666,5.805170109479995,8.0,332.5,2.0,monza,2.0,16.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,sainz,ferrari,0,6,7.0,89.5,0.0,6.666666666666667,2.5884358211089595,10.0,181.5,3.0,monza,2.0,12.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,stroll,aston_martin,0,9,12.0,18.0,0.0,17.0,5.029910535983715,8.0,53.0,7.0,monza,2.0,18.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,alonso,alpine,0,10,13.0,46.0,0.0,7.0,2.8809720581775853,18.0,90.0,5.0,monza,2.0,20.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,russell,williams,0,14,15.0,13.0,0.0,9.0,5.522680508593631,14.0,20.0,8.0,monza,2.0,28.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,ocon,alpine,0,12,14.0,44.0,1.0,5.666666666666667,6.870225614927067,7.0,90.0,5.0,monza,2.0,24.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,latifi,williams,0,13,16.0,7.0,0.0,10.666666666666666,4.159326868617085,11.0,20.0,8.0,monza,2.0,26.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,vettel,aston_martin,0,11,11.0,35.0,0.0,12.666666666666666,6.099180272790768,12.333333333333334,53.0,7.0,monza,2.0,22.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,giovinazzi,alfa,0,7,10.0,1.0,0.0,13.333333333333334,0.5477225575051715,12.5,3.0,9.0,monza,2.0,14.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,kubica,alfa,0,17,19.0,0.0,0.0,16.666666666666668,1.8165902124584945,17.0,3.0,9.0,monza,2.0,34.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,mick_schumacher,haas,0,18,18.0,0.0,0.0,15.333333333333334,2.60768096208106,12.0,0.0,10.0,monza,2.0,36.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,mazepin,haas,0,16,20.0,0.0,0.0,17.0,2.302172886644267,12.0,0.0,10.0,monza,2.0,32.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,hamilton,mercedes,0,4,2.0,221.5,4.0,2.333333333333333,1.1401754250991378,3.6666666666666665,344.5,1.0,monza,2.0,8.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,max_verstappen,red_bull,0,1,3.0,224.5,7.0,3.6666666666666665,8.354639429682168,10.0,332.5,2.0,monza,2.0,2.0,0,0,12,0,0,1
2021,14,Italian Grand Prix,gasly,alphatauri,0,0,6.0,66.0,0.0,5.0,2.915475947422652,8.666666666666666,84.0,6.0,monza,2.0,0.0,0,0,12,0,0,0
2021,14,Italian Grand Prix,tsunoda,alphatauri,0,0,17.0,18.0,0.0,13.333333333333334,4.9295030175464944,12.0,84.0,6.0,monza,2.0,0.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,hamilton,mercedes,1,4,4.0,221.5,4.0,7.333333333333333,6.74536878161602,1.6666666666666667,362.5,1.0,sochi,4.0,16.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,max_verstappen,red_bull,1,20,20.0,226.5,7.0,6.666666666666667,9.038805230781334,3.6666666666666665,344.5,2.0,sochi,4.0,80.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,sainz,ferrari,1,2,2.0,97.5,0.0,7.666666666666667,2.5099800796022294,14.0,201.5,4.0,sochi,4.0,8.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,ricciardo,mclaren,0,5,5.0,83.0,1.0,5.333333333333333,4.449719092257397,10.0,215.0,3.0,sochi,4.0,20.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,bottas,mercedes,0,16,7.0,141.0,0.0,6.0,6.188699378706322,1.6666666666666667,362.5,1.0,sochi,4.0,64.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,alonso,alpine,0,6,6.0,50.0,0.0,8.333333333333334,2.588435821108955,14.0,95.0,5.0,sochi,4.0,24.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,norris,mclaren,0,1,1.0,132.0,0.0,8.666666666666666,5.830951894845299,11.5,215.0,3.0,sochi,4.0,4.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,raikkonen,alfa,0,13,16.0,2.0,0.0,14.333333333333334,3.27108544675922,10.333333333333334,3.0,9.0,sochi,4.0,52.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,perez,red_bull,0,8,9.0,118.0,1.0,10.666666666666666,6.123724356957944,7.0,344.5,2.0,sochi,4.0,32.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,russell,williams,0,3,3.0,15.0,0.0,9.333333333333334,5.504543577809154,17.5,22.0,8.0,sochi,4.0,12.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,stroll,aston_martin,0,7,8.0,24.0,0.0,13.0,6.058052492344383,15.333333333333334,59.0,7.0,sochi,4.0,28.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,vettel,aston_martin,0,10,11.0,35.0,0.0,10.0,6.058052492344388,11.333333333333334,59.0,7.0,sochi,4.0,40.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,gasly,alphatauri,0,11,12.0,66.0,0.0,9.666666666666666,6.20483682299543,14.0,84.0,6.0,sochi,4.0,44.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,ocon,alpine,0,9,10.0,45.0,1.0,8.666666666666666,3.633180424916989,8.0,95.0,5.0,sochi,4.0,36.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,leclerc,ferrari,0,19,15.0,104.0,0.0,5.666666666666667,6.308724118235005,5.333333333333333,201.5,4.0,sochi,4.0,76.0,0,0,12,0,0,1
2021,15,Russian Grand Prix,giovinazzi,alfa,0,17,18.0,1.0,0.0,13.333333333333334,0.4472135954999646,13.0,3.0,9.0,sochi,4.0,68.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,tsunoda,alphatauri,0,12,13.0,18.0,0.0,18.0,5.958187643906492,12.0,84.0,6.0,sochi,4.0,48.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,mazepin,haas,0,15,19.0,0.0,0.0,17.666666666666668,2.167948338867879,12.0,0.0,10.0,sochi,4.0,60.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,latifi,williams,0,18,14.0,7.0,0.0,12.0,3.6469165057620954,16.0,22.0,8.0,sochi,4.0,72.0,0,0,12,0,0,0
2021,15,Russian Grand Prix,mick_schumacher,haas,0,14,17.0,0.0,0.0,16.333333333333332,2.4899799195977463,12.0,0.0,10.0,sochi,4.0,56.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,bottas,mercedes,1,1,2.0,151.0,0.0,3.6666666666666665,5.8906705900092575,14.0,397.5,1.0,istanbul,3.0,3.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,max_verstappen,red_bull,1,2,3.0,244.5,7.0,7.0,7.395944834840237,6.0,364.5,2.0,istanbul,3.0,6.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,perez,red_bull,1,6,7.0,120.0,1.0,7.333333333333333,6.066300355241239,2.0,364.5,2.0,istanbul,3.0,18.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,leclerc,ferrari,0,3,4.0,104.0,0.0,8.0,6.204836822995432,4.0,216.5,4.0,istanbul,3.0,9.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,hamilton,mercedes,0,11,1.0,246.5,5.0,6.666666666666667,6.74536878161602,1.0,397.5,1.0,istanbul,3.0,33.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,gasly,alphatauri,0,4,5.0,66.0,0.0,12.0,6.426507605223853,13.0,84.0,6.0,istanbul,3.0,12.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,norris,mclaren,0,7,8.0,139.0,0.0,6.333333333333333,5.319774431308153,8.0,234.0,3.0,istanbul,3.0,21.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,sainz,ferrari,0,19,15.0,112.5,0.0,5.333333333333333,2.9495762407505275,5.0,216.5,4.0,istanbul,3.0,57.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,stroll,aston_martin,0,8,9.0,24.0,0.0,10.0,5.540758070878026,9.0,59.0,7.0,istanbul,3.0,24.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,ocon,alpine,0,12,12.0,45.0,1.0,11.0,4.764451699828638,11.0,103.0,5.0,istanbul,3.0,36.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,giovinazzi,alfa,0,16,18.0,1.0,0.0,14.333333333333334,1.303840481040532,20.0,7.0,9.0,istanbul,3.0,48.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,raikkonen,alfa,0,17,19.0,6.0,0.0,12.0,4.086563348340507,15.0,7.0,9.0,istanbul,3.0,51.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,ricciardo,mclaren,0,20,16.0,95.0,1.0,5.333333333333333,4.54972526643093,10.0,234.0,3.0,istanbul,3.0,60.0,0,0,12,0,0,1
2021,16,Turkish Grand Prix,tsunoda,alphatauri,0,9,10.0,18.0,0.0,18.666666666666668,5.594640292279746,12.0,84.0,6.0,istanbul,3.0,27.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,russell,williams,0,13,13.0,16.0,0.0,12.0,5.357238094391549,16.0,23.0,8.0,istanbul,3.0,39.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,alonso,alpine,0,5,6.0,58.0,0.0,6.666666666666667,2.645751311064589,12.0,103.0,5.0,istanbul,3.0,15.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,latifi,williams,0,15,17.0,7.0,0.0,15.333333333333334,4.979959839195494,19.0,23.0,8.0,istanbul,3.0,45.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,vettel,aston_martin,0,10,11.0,35.0,0.0,12.333333333333334,5.31977443130816,3.0,59.0,7.0,istanbul,3.0,30.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,mick_schumacher,haas,0,14,14.0,0.0,0.0,17.666666666666668,3.0331501776206204,12.0,0.0,10.0,istanbul,3.0,42.0,0,0,12,0,0,0
2021,16,Turkish Grand Prix,mazepin,haas,0,18,20.0,0.0,0.0,18.0,2.236067977499789,12.0,0.0,10.0,istanbul,3.0,54.0,0,0,12,0,0,0
2021,17,United States Grand Prix,max_verstappen,red_bull,1,1,1.0,262.5,7.0,7.333333333333333,7.395944834840236,2.5,397.5,2.0,americas,3.0,3.0,0,0,12,0,0,1
2021,17,United States Grand Prix,hamilton,mercedes,1,2,2.0,256.5,5.0,7.666666666666667,6.542170893518449,2.5,433.5,1.0,americas,3.0,6.0,0,0,12,0,0,1
2021,17,United States Grand Prix,perez,red_bull,1,3,3.0,135.0,1.0,5.666666666666667,6.180614856144976,9.0,397.5,2.0,americas,3.0,9.0,0,0,12,0,0,1
2021,17,United States Grand Prix,leclerc,ferrari,0,4,5.0,116.0,0.0,7.666666666666667,4.658325879540851,9.5,232.5,4.0,americas,3.0,12.0,0,0,12,0,0,1
2021,17,United States Grand Prix,ricciardo,mclaren,0,6,7.0,95.0,1.0,6.0,5.128352561983234,11.0,240.0,3.0,americas,3.0,18.0,0,0,12,0,0,1
2021,17,United States Grand Prix,bottas,mercedes,0,9,4.0,177.0,1.0,3.0,4.26614580154031,3.0,433.5,1.0,americas,3.0,27.0,0,0,12,0,0,1
2021,17,United States Grand Prix,sainz,ferrari,0,5,6.0,116.5,0.0,5.666666666666667,2.5884358211089595,7.5,232.5,4.0,americas,3.0,15.0,0,0,12,0,0,1
2021,17,United States Grand Prix,norris,mclaren,0,7,8.0,145.0,0.0,5.333333333333333,4.415880433163922,7.0,240.0,3.0,americas,3.0,21.0,0,0,12,0,0,1
2021,17,United States Grand Prix,tsunoda,alphatauri,0,10,10.0,18.0,0.0,17.0,2.549509756796392,12.0,92.0,6.0,americas,3.0,30.0,0,0,12,0,0,0
2021,17,United States Grand Prix,vettel,aston_martin,0,18,12.0,35.0,0.0,14.0,4.636809247747857,12.0,61.0,7.0,americas,3.0,54.0,0,0,12,0,0,0
2021,17,United States Grand Prix,giovinazzi,alfa,0,12,13.0,1.0,0.0,13.333333333333334,1.8165902124584965,14.0,7.0,9.0,americas,3.0,36.0,0,0,12,0,0,0
2021,17,United States Grand Prix,stroll,aston_martin,0,13,16.0,26.0,0.0,9.0,4.96990945591567,13.5,61.0,7.0,americas,3.0,39.0,0,0,12,0,0,0
2021,17,United States Grand Prix,raikkonen,alfa,0,15,18.0,6.0,0.0,12.666666666666666,3.974921382870355,6.0,7.0,9.0,americas,3.0,45.0,0,0,12,0,0,0
2021,17,United States Grand Prix,russell,williams,0,20,15.0,16.0,0.0,11.333333333333334,5.856620185738529,17.0,23.0,8.0,americas,3.0,60.0,0,0,12,0,0,0
2021,17,United States Grand Prix,latifi,williams,0,14,17.0,7.0,0.0,15.666666666666666,4.219004621945798,12.0,23.0,8.0,americas,3.0,42.0,0,0,12,0,0,0
2021,17,United States Grand Prix,mick_schumacher,haas,0,16,19.0,0.0,0.0,18.0,2.0736441353327724,12.0,0.0,10.0,americas,3.0,48.0,0,0,12,0,0,0
2021,17,United States Grand Prix,mazepin,haas,0,17,20.0,0.0,0.0,18.0,1.7888543819998308,12.0,0.0,10.0,americas,3.0,51.0,0,0,12,0,0,0
2021,17,United States Grand Prix,alonso,alpine,0,19,14.0,58.0,0.0,10.0,4.219004621945796,18.0,104.0,5.0,americas,3.0,57.0,0,0,12,0,0,0
2021,17,United States Grand Prix,ocon,alpine,0,11,11.0,46.0,1.0,11.333333333333334,2.549509756796394,19.0,104.0,5.0,americas,3.0,33.0,0,0,12,0,0,0
2021,17,United States Grand Prix,gasly,alphatauri,0,8,9.0,74.0,0.0,12.666666666666666,6.268971207462994,14.0,92.0,6.0,americas,3.0,24.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,max_verstappen,red_bull,1,3,3.0,287.5,8.0,1.6666666666666667,7.395944834840236,3.5,437.5,2.0,rodriguez,3.0,9.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,hamilton,mercedes,1,2,2.0,275.5,5.0,2.6666666666666665,6.655824516917494,2.5,460.5,1.0,rodriguez,3.0,6.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,perez,red_bull,1,4,4.0,150.0,1.0,5.0,2.792848008753786,12.5,437.5,2.0,rodriguez,3.0,12.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,gasly,alphatauri,0,5,5.0,74.0,0.0,13.0,7.300684899377596,9.5,94.0,6.0,rodriguez,3.0,15.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,leclerc,ferrari,0,8,8.0,128.0,0.0,7.666666666666667,4.827007354458872,5.5,250.5,4.0,rodriguez,3.0,24.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,sainz,ferrari,0,6,6.0,122.5,0.0,6.0,1.923538406167138,16.0,250.5,4.0,rodriguez,3.0,18.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,vettel,aston_martin,0,9,11.0,36.0,0.0,13.333333333333334,3.0000000000000098,2.0,62.0,7.0,rodriguez,3.0,27.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,raikkonen,alfa,0,10,12.0,6.0,0.0,11.0,3.768288736283352,11.0,7.0,9.0,rodriguez,3.0,30.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,alonso,alpine,0,12,16.0,58.0,0.0,13.333333333333334,5.761944116355172,20.0,104.0,5.0,rodriguez,3.0,36.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,norris,mclaren,0,18,10.0,149.0,0.0,7.333333333333333,2.9495762407505226,20.0,254.0,3.0,rodriguez,3.0,54.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,giovinazzi,alfa,0,11,14.0,1.0,0.0,12.666666666666666,2.121320343559644,14.0,7.0,9.0,rodriguez,3.0,33.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,ricciardo,mclaren,0,7,7.0,105.0,1.0,7.333333333333333,5.0199601592044525,12.5,254.0,3.0,rodriguez,3.0,21.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,ocon,alpine,0,19,15.0,46.0,1.0,14.333333333333334,4.159326868617088,11.0,104.0,5.0,rodriguez,3.0,57.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,stroll,aston_martin,0,20,20.0,26.0,0.0,10.666666666666666,2.1679483388678777,12.0,62.0,7.0,rodriguez,3.0,60.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,bottas,mercedes,0,1,1.0,185.0,1.0,4.0,1.949358868961797,4.0,460.5,1.0,rodriguez,3.0,3.0,0,0,12,0,0,1
2021,18,Mexico City Grand Prix,russell,williams,0,16,13.0,16.0,0.0,13.0,3.3911649915626345,16.0,23.0,8.0,rodriguez,3.0,48.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,latifi,williams,0,13,17.0,7.0,0.0,17.0,2.9664793948382657,12.0,23.0,8.0,rodriguez,3.0,39.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,mazepin,haas,0,15,19.0,0.0,0.0,18.33333333333333,1.7888543819998308,12.0,0.0,10.0,rodriguez,3.0,45.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,mick_schumacher,haas,0,14,18.0,0.0,0.0,18.33333333333333,2.0736441353327724,12.0,0.0,10.0,rodriguez,3.0,42.0,0,0,12,0,0,0
2021,18,Mexico City Grand Prix,tsunoda,alphatauri,0,17,9.0,20.0,0.0,13.333333333333334,4.43846820423443,12.0,94.0,6.0,rodriguez,3.0,51.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,hamilton,mercedes,1,10,1.0,293.5,5.0,3.0,6.655824516917494,4.0,478.5,1.0,interlagos,2.0,20.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,max_verstappen,red_bull,1,2,2.0,312.5,9.0,1.3333333333333333,7.395944834840236,1.5,477.5,2.0,interlagos,2.0,4.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,bottas,mercedes,1,1,3.0,185.0,1.0,7.333333333333333,5.3851648071345055,12.5,478.5,1.0,interlagos,2.0,2.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,perez,red_bull,0,4,4.0,165.0,1.0,3.0,2.6076809620810573,9.5,477.5,2.0,interlagos,2.0,8.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,leclerc,ferrari,0,6,7.0,138.0,0.0,4.333333333333333,4.827007354458872,12.5,268.5,3.0,interlagos,2.0,12.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,sainz,ferrari,0,3,6.0,130.5,0.0,7.0,1.8708286933869744,7.5,268.5,3.0,interlagos,2.0,6.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,gasly,alphatauri,0,7,5.0,86.0,0.0,10.0,7.300684899377596,7.5,106.0,6.0,interlagos,2.0,14.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,ocon,alpine,0,8,11.0,46.0,1.0,14.0,3.7013511046643535,15.0,106.0,5.0,interlagos,2.0,16.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,alonso,alpine,0,12,10.0,60.0,0.0,14.333333333333334,5.272570530585626,17.0,106.0,5.0,interlagos,2.0,24.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,norris,mclaren,0,5,8.0,150.0,0.0,8.333333333333334,2.9495762407505226,8.0,255.0,4.0,interlagos,2.0,10.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,vettel,aston_martin,0,9,12.0,42.0,0.0,11.666666666666666,4.024922359499628,11.5,68.0,7.0,interlagos,2.0,18.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,raikkonen,alfa,0,0,14.0,10.0,0.0,11.0,4.147288270665542,3.5,11.0,9.0,interlagos,2.0,0.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,russell,williams,0,17,18.0,16.0,0.0,15.0,3.114482300479488,12.0,23.0,8.0,interlagos,2.0,34.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,giovinazzi,alfa,0,13,15.0,1.0,0.0,11.0,2.1908902300206656,5.0,11.0,9.0,interlagos,2.0,26.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,tsunoda,alphatauri,0,15,13.0,20.0,0.0,14.333333333333334,4.636809247747852,12.0,106.0,6.0,interlagos,2.0,30.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,latifi,williams,0,16,17.0,7.0,0.0,16.333333333333332,3.033150177620621,12.0,23.0,8.0,interlagos,2.0,32.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,mazepin,haas,0,19,20.0,0.0,0.0,18.33333333333333,1.4832396974191315,12.0,0.0,10.0,interlagos,2.0,38.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,mick_schumacher,haas,0,18,19.0,0.0,0.0,18.0,2.1679483388678804,12.0,0.0,10.0,interlagos,2.0,36.0,0,0,12,0,0,0
2021,19,São Paulo Grand Prix,ricciardo,mclaren,0,11,9.0,105.0,1.0,10.0,5.244044240850758,5.0,255.0,4.0,interlagos,2.0,22.0,0,0,12,0,0,1
2021,19,São Paulo Grand Prix,stroll,aston_martin,0,14,16.0,26.0,0.0,11.666666666666666,2.701851217221257,18.5,68.0,7.0,interlagos,2.0,28.0,0,0,12,0,0,0
2021,20,Qatar Grand Prix,hamilton,mercedes,1,1,1.0,318.5,6.0,1.6666666666666667,1.6431676725154964,12.0,521.5,1.0,losail,3.0,3.0,0,0,12,0,0,1
2021,20,Qatar Grand Prix,max_verstappen,red_bull,1,7,2.0,332.5,9.0,1.3333333333333333,0.5477225575051339,12.0,510.5,2.0,losail,3.0,21.0,0,0,12,0,0,1
2021,20,Qatar Grand Prix,alonso,alpine,1,3,5.0,62.0,0.0,12.0,5.128352561983233,12.0,112.0,5.0,losail,3.0,9.0,0,0,12,0,0,0
2021,20,Qatar Grand Prix,perez,red_bull,0,11,11.0,178.0,1.0,3.333333333333333,2.6076809620810573,12.0,510.5,2.0,losail,3.0,33.0,0,0,12,0,0,1
2021,20,Qatar Grand Prix,ocon,alpine,0,9,9.0,50.0,1.0,13.333333333333334,4.207136793592529,12.0,112.0,5.0,losail,3.0,27.0,0,0,12,0,0,0
2021,20,Qatar Grand Prix,stroll,aston_martin,0,12,12.0,26.0,0.0,15.333333333333334,4.207136793592525,12.0,68.0,7.0,losail,3.0,36.0,0,0,12,0,0,0
2021,20,Qatar Grand Prix,sainz,ferrari,0,5,7.0,139.5,0.0,6.333333333333333,1.8708286933869744,12.0,287.5,3.0,losail,3.0,15.0,0,0,12,0,0,1
2021,20,Qatar Grand Prix,leclerc,ferrari,0,13,13.0,148.0,0.0,4.666666666666667,4.722287581247042,12.0,287.5,3.0,losail,3.0,39.0,0,0,12,0,0,1
